wetlandtypecode,vyear,grouptypecode,ecramid,cramver,wetlandclass,wetlandsubclass,wetlandtypedisplay,wetlandtyperowid,userid,userid_updatedby,aaname,projectname,assessmentareaid,projectid,visitdate,createdate,lastupdate,practitioners,practitionerother,aacategorydesc,aacomment,legacygid,programcode,centroidlong,centroidlat,aasize_ha,county,ecoregion,aageomcomment,ispublic,isnottest,indexscore,buffer_landscape_cont,hydrology,physical_structure,biotic_structure,bankfulwidth,average_aa_width,length,upstreamlatitude,upstreamlongitude,downstreamlatitude,downstreamlongitude,datum,flowingwater_riverine,hydroregime_riverine,channelform_riverine,tidalstage_riverine,tidalstage_estuarine,mouthcondition,encompass_estuarine,wetlandorigindesc,managetypes,depressionaltypedesc,encompass_depressional,hydrostate_depressional,hydroregime_depressional,connectstreamfloodplain,definedoutlet,definedinlet,inletoutletsamelocation,distincttopobasin,vpcategorydesc,surfacewater,hydrodescription,peatsoils,encompass_slope,hydrostate_slope,hydroregime_slope
rc,2014,sp,3603,6.1,riverine,confined,riverine confined,4,181,,Arroyo Aguague below the falls,BASMAA_RMC_FY2014,205R01299,SCVURPPP 2014,2014/06/24,2014/07/25 13:41:50,2019/12/06 09:16:00.076,"Paul Randall (lead practitioner), Carol Boland (other practitioner)",,ambient,"<p>Site Location: Reach is below waterfall in Alum Rock Park.&nbsp; AA defined by canopy of trees on upper slopes - very steep and confined.</p><p>Comments: Trickle flow with stagnant pools. Likely will dry by late summer.&nbsp; High sediment yield from slides, but mostly transported downstream - lots of deep pools.&nbsp; </p>",,RMC,-121.78589,37.39755,0.60169,Santa Clara,bay/delta,,1,1,81,100.00,83.33,75.00,63.89,5.4,,150,37.39697,-121.78581,37.39816,-121.78614,nad83,1,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,sp,3604,6.1,riverine,confined,riverine confined,4,181,,Hick's Creek at Hick's Ranch,BASMAA_RMC_FY2014,205R00330,SCVURPPP 2014,2014/06/18,2014/07/25 14:20:05,2019/12/06 09:16:00.076,"Paul Randall (lead practitioner), Carol Boland (other practitioner)",,ambient,"<p>Site Location: Between rock wall at old ranch up to just below confluence of tributary.&nbsp; AA extends above road/trail on LB to line of tall bay trees growing up-slope.&nbsp; Lower section channelized with dense blackberries. </p><p>Comments: upper section is more neutral. Older less maintained road also on RB.&nbsp; <br /></p>",,RMC,-121.90072,37.19761,0.48975,Santa Clara,bay/delta,,1,1,74,55.79,83.33,75.00,80.56,5,,150,37.19693,-121.90052,37.1983,-121.90095,nad83,,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sp,3605,6.1,riverine,non-confined,riverine non-confined,5,181,,Lyndon Canyon Creek above Lake Ranch Reservoir,BASMAA_RMC_FY2014,205R00362,SCVURPPP 2014,2014/06/16,2014/07/25 14:39:37,2019/12/06 09:16:00.076,"Paul Randall (lead practitioner), Carol Boland (other practitioner)",,ambient,"<p>Site Location: About 250 m u/s Lake Ranch Reservoir in Sanborn County Park; about 30 m u/s diversion structure.&nbsp; Edge of AA along ridge between main channel and side channels. </p><p>Comments: Channel is braided, assessed main channel with water - reach is on San Andreas Fault.&nbsp; New trail currently being constructed. </p>",,RMC,-122.05680,37.21963,0.37823,Santa Clara,bay/delta,,1,1,74,55.79,100.00,75.00,66.67,3.1,,110,37.21934,-122.0574,37.21976,-122.05622,nad83,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,sp,3607,6.1,riverine,confined,riverine confined,4,181,,Austrian Gulch above Elsman Reservoir ,BASMAA_RMC_FY2014,205R00394,SCVURPPP 2014,2014/06/16,2014/07/25 14:50:39,2019/12/06 09:16:00.076,"Paul Randall (lead practitioner), Carol Boland (other practitioner)",,ambient,"<p>Site Location: about 150 m u/x of Lake Elsman; 100 m u/s road crossing.&nbsp; Edge of AA defined by Redwood canopy growing on both banks.&nbsp; </p><p>Comments: small drainage fed by springs - water flows year round. </p>",,RMC,-121.92280,37.13728,0.60244,Santa Clara,bay/delta,,1,1,74,62.50,83.33,75.00,75.00,7.8,,150,37.13789,-121.92261,37.1367,-121.923,nad83,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,sp,3609,6.1,riverine,confined,riverine confined,4,181,,Limekiln Creek upstream of the reservoir,BASMAA_RMC_FY2014,205R00266,SCVURPPP 2014,2014/06/17,2014/07/25 15:10:04,2019/12/06 09:16:00.076,"Paul Randall (lead practitioner), Carol Boland (other practitioner)",,ambient,<p>Site Location: Reach adjacent to Quarry Road. Defined AA between paved road and hiking trail (tree canopy along both edges)</p><p></p>,,RMC,-121.97195,37.20339,0.52766,Santa Clara,bay/delta,,1,1,88,90.29,91.67,87.50,80.56,3.2,,150,37.2032,-121.97108,37.2032,-121.97296,nad83,0,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sp,3610,6.1,riverine,non-confined,riverine non-confined,5,181,,San Tomas Aquino at Quito and Sobey,BASMAA_RMC_FY2014,205R00938,SCVURPPP 2014,2014/06/17,2014/07/25 15:34:22,2019/12/06 09:16:00.076,"Paul Randall (lead practitioner), Carol Boland (other practitioner)",,ambient,"Site Location: Below tributary confluence near Sobey at Quito Rd AA delineated by road (Quito) on LB; top of bank on opposite side. <br />",,RMC,-121.99180,37.26033,0.36857,Santa Clara,bay/delta,,1,1,63,41.00,58.33,75.00,77.78,4.7,,150,37.25983,-121.99179,37.26078,-121.99184,nad83,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,"sa,sp",3612,6.1,riverine,confined,riverine confined,4,135,,SMC01384,"SMC_LA, SMC_LACFCD_2014",SMC01384,LACFCD SMC 2014,2014/06/17,2014/07/28 11:21:53,2019/12/06 09:16:00.076,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-118.70239,34.06476,0.45184,Los Angeles,south coast,,1,1,74,96.54,58.33,75.00,66.67,12.3,,150,,,34.0644,-118.6998,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,"sa,sp",3613,6.1,riverine,confined,riverine confined,4,135,,SMC04264,"SMC_LA, SMC_LACFCD_2014",SMC04264,LACFCD SMC 2014,2014/06/17,2014/07/28 13:27:07,2023/03/17 16:28:23.817,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-118.75356,34.13020,0.83604,Los Angeles,south coast,,1,1,62,75.00,58.33,62.50,52.78,7.9,,150,,,34.1301,-118.7548,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,"sa,sp",3614,6.1,riverine,confined,riverine confined,4,135,,802SJN851,"SMC, SMC_RCFCD_2014",802SJN851,RCFCD SMC 2014,2014/04/10,2014/07/28 13:45:34,2023/03/17 16:26:12.358,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner), Bill Isham (other practitioner)",,other,,,SMC,-116.79567,33.73390,1.98368,Riverside,south coast,,1,1,87,100.00,100.00,87.50,61.11,6.07,,150,,,33.74022,-116.79492,,1,ephemeral,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,"sa,sp",3615,6.1,riverine,confined,riverine confined,4,135,,802S32897,"SMC_RCFCD_2014, SMC",SMC32897,RCFCD SMC 2014,2014/05/15,2014/07/28 14:00:47,2023/03/10 23:33:13.045,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-117.21301,33.86900,0.56164,Riverside,south coast,,1,1,37,28.96,66.67,25.00,27.78,5.4,,150,,,33.86781,-117.21281,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,"sa,sp",3616,6.1,riverine,confined,riverine confined,4,135,,802S08845,"SMC_RCFCD_2014, SMC",SMC08845,RCFCD SMC 2014,2014/05/30,2014/07/28 14:07:59,2023/03/10 23:30:27.715,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-117.21300,33.87036,0.31184,Riverside,south coast,,1,1,37,28.96,66.67,25.00,27.78,5.27,,150,,,33.8696,-117.21283,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,"sa,sp",3617,6.1,riverine,confined,riverine confined,4,135,,905BCC,"SMC_SDCDPW_2014, SMC_SD",905BCC,905BCC,2014/04/11,2014/08/01 11:09:44,2023/03/17 16:24:42.848,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-116.79487,33.13133,1.2863,San Diego,south coast,,1,1,80,93.29,91.67,62.50,72.22,2.96,,150,,,33.13079,-116.79593,,1,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,"sa,sp",3618,6.1,riverine,confined,riverine confined,4,135,,907BCT,"SMC_SD, SMC_SDCDPW_2014",907BCT,907BCT,2014/04/17,2014/08/01 11:21:30,2023/03/17 16:22:56.806,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-116.65201,32.96544,0.23767,San Diego,south coast,,1,1,88,100.00,91.67,87.50,72.22,1.43,,100,,,32.96654,-116.6521,,1,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,"sa,sp",3619,6.1,riverine,confined,riverine confined,4,135,,903FRC,"SMC_SDCDPW_2014, SMC_SD",903FRC,903FRC,2014/04/08,2014/08/01 11:36:45,2023/03/17 16:20:29.415,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner), Bill Isham (other practitioner)",,other,,,SMC,-116.91138,33.35768,0.52036,San Diego,south coast,,1,1,90,100.00,100.00,87.50,72.22,1.83,,100,,,33.35652,-116.91283,,1,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,"sa,sp",3620,6.1,riverine,non-confined,riverine non-confined,5,135,,911LAP,"SMC_SDCDPW_2014, SMC_SD",911LAP,911LAP,2014/04/09,2014/08/01 13:13:35,2023/03/17 16:16:49.546,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-116.48106,32.70016,0.41847,San Diego,south coast,,1,1,71,100.00,75.00,50.00,58.33,2.93,,100,,,32.7002,-116.4815,,1,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,"sa,sp",3621,6.1,riverine,non-confined,riverine non-confined,5,135,,SMC01909,"SMC_SD, SMC_SDCDPW_2014",SMC01909,SMC01909,2014/07/10,2014/08/01 13:56:15,2023/03/17 16:12:48.655,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-117.13901,33.31082,0.82023,San Diego,south coast,,1,1,68,90.29,58.33,50.00,75.00,2.1,,150,,,33.311,-117.1391,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sa,3622,6.1,riverine,non-confined,riverine non-confined,5,126,,SMC04600,SMC/VCWPD,SMC04600,,2014/07/08,2014/08/01 14:18:00,2019/12/06 09:16:00.076,"Wendy Willis (lead practitioner), Kelly Hahs (other practitioner)",,,,,SMC,-118.71242,34.39857,1.17164,Ventura,south coast,,1,1,84,85.38,75.00,87.50,88.89,25,,150,34.39798,-118.71205,34.39899,-118.71287,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,"sa,sp",3623,6.1,riverine,non-confined,riverine non-confined,5,135,,SMC00198,"SMC_SD, SMC_SDCDPW_2014",SMC00198,SMC00198,2014/07/09,2014/08/04 08:12:59,2023/03/17 16:10:56.065,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-117.13948,32.93718,1.55664,San Diego,south coast,,1,1,84,100.00,75.00,75.00,86.11,4.2,,150,,,32.9374,-117.1391,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,"sa,sp",3624,6.1,riverine,confined,riverine confined,4,135,,SMC01049,"SMC_SD, SMC_SDCDPW_2014",SMC01049,SMC01049,2014/07/09,2014/08/04 08:28:55,2023/03/17 16:09:13.167,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-117.20433,33.17726,0.4253,San Diego,south coast,,1,1,56,80.63,50.00,37.50,55.56,2.17,,,,,33.1765,-117.2046,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sa,3625,6.1,riverine,non-confined,riverine non-confined,5,126,,SMC06904,SMC/VCWPD,SMC06904,SMC,2014/07/08,2014/08/04 09:20:40,2019/12/06 09:16:00.076,"Wendy Willis (lead practitioner), Kelly Hahs (other practitioner)",,,,,SMC,-118.78961,34.41813,0.17633,Ventura,south coast,,1,1,80,75.00,75.00,87.50,80.56,9.5,,150,34.41852,-118.78955,34.4175,-118.78966,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sa,3626,6.1,riverine,non-confined,riverine non-confined,5,126,,ME-SCR,SMC/VCWPD,SMC00324,SMC,2014/05/29,2014/08/04 10:15:14,2019/12/06 09:16:00.076,"Wendy Willis (lead practitioner), Bill Carey (other practitioner)",,,,,SMC,-119.10709,34.30046,0.86697,Ventura,south coast,,1,1,62,93.29,50.00,50.00,52.78,75,,150,34.30079,-119.10623,34.30014,-119.10764,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,"sa,sp",3627,6.1,riverine,non-confined,riverine non-confined,5,135,,SMC04661,"SMC_SD, SMC_SDCDPW_2014",SMC04661,SMC04661,2014/07/16,2014/08/04 10:38:55,2023/03/17 16:06:55.392,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-117.22417,33.40600,1.09015,San Diego,south coast,,1,1,82,100.00,58.33,87.50,80.56,17.13,,150,,,33.4061,-117.225,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sa,3628,6.1,riverine,non-confined,riverine non-confined,5,126,,SMC05759,SMC/VCWPD,SMC05759,SMC,2014/05/29,2014/08/04 10:42:23,2019/12/06 09:16:00.076,"Wendy Willis (lead practitioner), Bill Carey (other practitioner)",,,,,SMC,-119.03738,34.35424,0.99884,Ventura,south coast,,1,1,74,93.29,75.00,62.50,66.67,12.5,,150,34.35482,-119.03696,34.35362,-119.0377,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,"sa,sp",3629,6.1,riverine,non-confined,riverine non-confined,5,135,,SMC03510,"SMC_SDCDPW_2014, SMC_SD",SMC03510,SMC03510,2014/07/15,2014/08/04 10:51:00,2023/03/17 21:15:40.324,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-116.78284,32.56433,0.87902,San Diego,south coast,,1,1,67,100.00,58.33,50.00,61.11,8.53,,100,,,32.56348,116.78734,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,"sa,sp",3630,6.1,riverine,confined,riverine confined,4,135,,SMC01962,"SMC_SD, SMC_SDCDPW_2014",SMC01962,SMC01962,2014/07/17,2014/08/04 11:01:41,2023/03/17 15:39:35.690,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-117.03867,32.66114,0.1019,San Diego,south coast,,1,1,39,25.00,75.00,25.00,30.56,5.46,,150,,,32.661,-117.0392,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sa,3631,6.1,riverine,non-confined,riverine non-confined,5,126,,402SNPMCR,SMC/VCWPD,402SNPMCR,SMC,2014/05/28,2014/08/04 11:06:13,2019/12/06 09:16:00.076,"Wendy Willis (lead practitioner), Kelly Hahs (other practitioner)",,,,,SMC,-119.37814,34.50533,0.11535,Ventura,central coast,,1,1,79,90.29,75.00,75.00,75.00,11.5,,150,34.50553,-119.37879,34.50509,-119.37741,wgs84,1,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,"sa,sp",3632,6.1,riverine,non-confined,riverine non-confined,5,135,,SMC08150,"SMC_SDCDPW_2014, SMC_SD",SMC08150,SMC08150,2014/07/08,2014/08/04 11:12:05,2023/03/17 15:18:42.373,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-117.01950,32.83703,0.63687,San Diego,south coast,,1,1,70,80.63,58.33,62.50,77.78,5.9,,150,,,32.8372,-117.0201,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,"sa,sp",3633,6.1,riverine,confined,riverine confined,4,135,,SMC01990,"SMC_SDCDPW_2014, SMC_SD",SMC01990,SMC01990,2014/07/08,2014/08/04 11:37:41,2023/03/17 15:16:28.784,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-117.11335,32.79663,0.17944,San Diego,south coast,,1,1,56,37.50,66.67,62.50,55.56,3.93,,150,,,32.7965,-117.1134,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sa,3634,6.1,riverine,non-confined,riverine non-confined,5,126,,SMC03268,SMC/VCWPD,SMC03268,SMC,2014/05/27,2014/08/04 12:14:35,2019/12/06 09:16:00.076,"Wendy Willis (lead practitioner), Bill Carey (other practitioner)",,,,,SMC,-119.06237,34.16360,0.25979,Ventura,south coast,,1,1,66,79.75,75.00,50.00,58.33,50,,150,34.16426,-119.06219,34.16333,-119.06238,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,"sa,sp",3635,6.1,riverine,non-confined,riverine non-confined,5,135,,SMC17056,"SMC_LACFCD_2014, SMC_LA",SMC17056,SMC17056,2014/06/20,2014/08/04 12:26:04,2023/03/17 15:13:51.641,"Damon Owen (lead practitioner), Melissa Mathis (other practitioner)",,other,,,SMC,-118.57732,34.42631,0.64102,Los Angeles,south coast,,1,1,77,90.29,66.67,75.00,77.78,6.53,,150,,,34.4263,-118.5779,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sa,3636,6.1,riverine,non-confined,riverine non-confined,5,126,,SMC02884,SMC/VCWPD,SMC02884,SMC,2014/05/27,2014/08/04 12:49:30,2019/12/06 09:16:00.076,"Wendy Willis (lead practitioner), Bill Carey (other practitioner)",,,,,SMC,-118.98526,34.21868,0.21682,Ventura,south coast,,1,1,57,75.00,58.33,37.50,58.33,55,,150,34.2192,-118.98477,34.2182,-118.98576,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sa,3637,6.1,riverine,non-confined,riverine non-confined,5,126,,ME-CC,SMC/VCWPD,ME-CC,SMC,2014/05/27,2014/08/04 13:09:35,2019/12/06 09:16:00.076,"Wendy Willis (lead practitioner), Bill Carey (other practitioner)",,,,,SMC,-119.04043,34.17969,0.85199,Ventura,south coast,,1,1,66,75.00,66.67,62.50,61.11,35,,150,34.17935,-119.03988,34.17975,-119.04118,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,sa,3638,6.1,riverine,confined,riverine confined,4,126,,SMC01960,SMC/VCWPD,SMC01960,SMC,2014/05/21,2014/08/04 13:32:17,2019/12/06 09:16:00.076,"Wendy Willis (lead practitioner), Bill Carey (other practitioner)",,,,,SMC,-118.75902,34.26553,0.4732,Ventura,south coast,,1,1,44,67.67,41.67,37.50,27.78,30,,150,34.26535,-118.75904,34.26568,-118.75976,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sa,3640,6.1,riverine,non-confined,riverine non-confined,5,126,,SMC04756,SMC/VCWPD,SMC04756,SMC,2014/05/21,2014/08/04 14:33:13,2019/12/06 09:16:00.076,"James Mann (lead practitioner), Bill Carey (other practitioner)",,,,,SMC,-118.92619,34.27123,0.49592,Ventura,south coast,,1,1,63,75.00,66.67,50.00,61.11,9.5,,150,34.27144,-118.82547,34.271,-118.92688,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sa,3641,6.1,riverine,non-confined,riverine non-confined,5,126,,ME-VR2,SMC/VCWPD,ME-VR2,SMC,2014/05/19,2014/08/04 15:10:23,2019/12/06 09:16:00.076,"James Mann (lead practitioner), Bill Carey (other practitioner)",,,,,SMC,-119.29895,34.34298,0.43271,Ventura,south coast,,1,1,69,73.25,58.33,62.50,80.56,12.5,,150,34.34118,-119.29835,34.34239,-119.29865,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sa,3642,6.1,riverine,non-confined,riverine non-confined,5,126,,SMC02127,SMC/VCWPD,SMC02127,SMC,2014/05/19,2014/08/05 08:36:45,2019/12/06 09:16:00.076,"James Mann (lead practitioner), Bill Carey (other practitioner)",,,,,SMC,-119.26530,34.42351,0.25686,Ventura,south coast,,1,1,69,90.29,66.67,62.50,58.33,10,,150,34.42413,-119.26541,34.42299,-119.26495,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sa,3643,6.1,riverine,non-confined,riverine non-confined,5,126,,SMC04383,SMC/VCWPD,SMC04383,SMC,2014/05/19,2014/08/05 09:01:02,2019/12/06 09:16:00.076,"James Mann (lead practitioner), Bill Carey (other practitioner)",,,,,SMC,-119.35722,34.50240,0.43997,Ventura,central coast,,1,1,73,90.29,66.67,75.00,58.33,15,,150,34.50254,-119.35796,34.50231,-119.35646,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sa,3644,6.1,riverine,non-confined,riverine non-confined,5,126,,SGLR02718,SMC/OCPW,SMC02718,SMC,2014/06/30,2014/08/05 09:50:54,2019/12/06 09:16:00.076,"Wendy Willis (lead practitioner), Robert Rodarte (other practitioner), James Mann (other practitioner)",,,,,SMC,-117.88730,33.89004,0.30126,Orange,south coast,,1,1,52,33.54,41.67,75.00,58.33,5.6,,100,33.89051,-117.88726,33.88938,-117.88768,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,sa,3645,6.1,riverine,confined,riverine confined,4,126,,SGLR02494,SMC/OCPW,SMC02494,SMC,2014/05/22,2014/08/05 10:09:36,2019/12/06 09:16:00.076,"James Mann (lead practitioner), Robert Rodarte (other practitioner)",,,,,SMC,-117.97517,33.91219,0.16951,Orange,south coast,,1,1,45,67.67,58.33,25.00,27.78,6.5,,150,33.9127,-117.97455,33.91176,-117.97574,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,sa,3646,6.1,riverine,confined,riverine confined,4,126,,SMC02563,SMC/OCPW,SMC02563,SMC,2014/05/22,2014/08/05 10:49:22,2019/12/06 09:16:00.076,"James Mann (lead practitioner), Robert Rodarte (other practitioner)",,,,,SMC,-117.67719,33.68167,0.30716,Orange,south coast,,1,1,38,30.17,58.33,37.50,25.00,15,,150,33.6818,-117.67639,33.68152,-117.67796,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2014,sa,3647,6.1,riverine,confined,riverine confined,4,126,,SMC00105,SMC/OCPW,SMC00105,SMC,2014/05/20,2014/08/05 11:43:32,2019/12/06 09:16:00.076,"James Mann (lead practitioner), Robert Rodarte (other practitioner)",,,,,SMC,-117.58358,33.74768,0.07504,Orange,south coast,,1,1,92,90.29,91.67,87.50,97.22,5.5,,150,33.74814,-117.58294,33.74734,-117.58388,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sa,3648,6.1,riverine,non-confined,riverine non-confined,5,126,,SMC00963,SMC/OCPW,SMC00963,SMC,2014/07/09,2014/08/05 12:27:30,2019/12/06 09:16:00.076,"Wendy Willis (lead practitioner), Robert Rodarte (other practitioner)",,,,,SMC,-117.65083,33.56363,0.31514,Orange,south coast,,1,1,83,90.29,75.00,87.50,77.78,20,,150,33.56421,-117.65034,33.56327,-117.65128,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2014,sa,3649,6.1,riverine,non-confined,riverine non-confined,5,126,,SMC00873,SMC/OCPW,SMC00873,SMC,2014/06/10,2014/08/05 13:15:18,2019/12/06 09:16:00.076,"Wendy Willis (lead practitioner), Robert Rodarte (other practitioner)",,,,,SMC,-117.62802,33.59677,0.38467,Orange,south coast,,1,1,91,90.29,75.00,100.00,97.22,5,,150,33.59726,-117.62772,33.59616,-117.6284,wgs84,1,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
